student_id,age,gender,education_level,school_type,family_income,parent_education,previous_exam_score,previous_gpa,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,study_consistency,study_environment,revision_frequency,practice_tests_completed,sleep_hours,daily_screen_time,physical_activity_hours,stress_level,internet_access,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score,performance_grade,pass_status,performance_level
STU_093690,16,Male,Undergraduate,Private,Lower-Middle,Associate,70.42,2.76,70.64,Medium,3.43,2.44,0,Medium,Quiet,Daily,8,5.77,4.93,2.37,10,1,Medium,9,98,48,61.33,10.0,49.56,F,Fail,Low
STU_093691,17,Male,High School,Public,Middle,Bachelor,63.03,2.44,65.21,Low,5.56,4.45,1,Medium,Quiet,Daily,9,6.19,3.77,0.15,9,1,Medium,25,99,76,52.69,8.64,74.44,C,Pass,Medium
STU_093692,16,Female,Undergraduate,Private,Middle,Bachelor,74.29,2.95,79.12,Medium,2.39,1.35,1,High,Moderate,Weekly,5,6.63,4.08,0.59,8,1,Medium,30,96,60,64.82,8.95,62.29,D,Pass,Medium
STU_093693,15,Female,Undergraduate,Public,Middle,Associate,71.78,2.93,65.11,Medium,0.88,0.75,0,Medium,Moderate,Daily,7,7.01,3.99,2.76,7,1,Medium,29,97,62,100.0,6.56,62.86,D,Pass,Medium
STU_093694,14,Female,High School,Public,Low,Bachelor,53.43,1.97,75.07,High,2.38,1.35,0,Medium,Moderate,Daily,3,4.59,4.95,2.87,10,1,Medium,11,97,43,90.76,10.0,44.92,F,Fail,Low
STU_093695,17,Female,High School,Public,High,High School,90.68,3.56,100.0,Low,4.79,3.08,0,Medium,Quiet,Daily,5,8.44,5.53,0.03,10,0,Easy,21,91,91,79.0,8.66,100.0,A,Pass,High
STU_093696,17,Female,Undergraduate,Charter,High,Bachelor,58.47,2.29,72.92,Low,3.09,1.75,0,High,Quiet,Rarely,5,7.21,6.43,12.0,7,1,Easy,22,91,71,96.68,7.26,76.67,B,Pass,Medium
STU_093697,15,Female,High School,Public,Middle,Bachelor,82.41,3.34,71.45,Medium,3.51,2.43,1,Medium,Noisy,Weekly,7,7.93,3.36,0.68,7,1,Medium,26,100,78,86.54,6.21,75.48,B,Pass,Medium
STU_093698,15,Female,High School,Private,Lower-Middle,Associate,82.94,3.33,76.9,High,3.58,3.16,0,Low,Quiet,Daily,8,8.11,5.17,2.4,10,1,Medium,25,95,74,79.0,10.0,78.87,B,Pass,Medium
STU_093699,17,Female,Undergraduate,Charter,Low,Doctorate,77.17,3.14,56.74,Medium,2.54,1.56,0,Medium,Quiet,Daily,3,5.48,6.82,2.45,10,1,Hard,2,86,35,64.12,10.0,37.0,F,Fail,Low
STU_093700,15,Male,High School,Public,Middle,Bachelor,83.75,3.36,67.78,High,1.22,1.04,0,High,Moderate,Rarely,4,6.49,4.76,0.14,10,1,Medium,3,94,53,50.82,10.0,52.9,D,Pass,Low
STU_093701,17,Male,Undergraduate,Public,Middle,Associate,39.9,1.75,63.57,Medium,4.06,3.4,1,Medium,Quiet,Daily,10,8.61,7.68,1.34,9,1,Hard,7,100,27,89.23,9.3,24.14,F,Fail,Low
STU_093702,14,Female,Undergraduate,Public,Lower-Middle,High School,56.66,2.3,72.74,High,3.96,3.36,1,Low,Quiet,Weekly,3,5.97,5.87,6.02,10,1,Medium,30,88,37,73.15,10.0,43.24,F,Fail,Low
STU_093703,19,Male,High School,Public,Low,Master,59.17,2.1,69.07,Medium,3.06,2.49,0,Medium,Quiet,Weekly,5,6.43,4.31,2.33,8,0,Medium,18,96,54,100.0,7.22,55.9,D,Pass,Low
STU_093704,14,Female,Undergraduate,Private,Low,Bachelor,68.17,2.95,73.49,Low,2.19,1.76,1,High,Quiet,Weekly,5,6.28,3.29,0.15,10,1,Hard,16,90,46,78.12,10.0,50.71,D,Pass,Low
STU_093705,16,Female,Undergraduate,Private,Lower-Middle,High School,57.67,2.02,52.47,Medium,2.05,1.11,0,Medium,Quiet,Rarely,5,6.14,4.13,3.1,8,1,Easy,8,98,56,100.0,9.05,57.52,D,Pass,Low
STU_093706,17,Female,High School,Private,Low,Bachelor,57.15,2.48,65.32,Low,1.25,0.96,1,Medium,Noisy,Daily,2,5.62,5.48,9.23,10,1,Medium,4,96,45,100.0,7.07,46.49,F,Fail,Low
STU_093707,19,Male,Undergraduate,Private,Upper-Middle,High School,58.38,2.39,72.17,Low,3.84,3.01,1,High,Quiet,Weekly,10,7.47,7.1,7.59,10,1,Medium,5,99,69,57.11,9.72,70.17,C,Pass,Medium
STU_093708,14,Male,High School,Private,Low,Associate,72.2,2.96,79.56,Medium,2.02,1.77,0,High,Moderate,Daily,4,8.22,5.56,1.04,10,1,Easy,22,97,75,100.0,10.0,76.66,B,Pass,Medium
STU_093709,19,Female,Undergraduate,Private,Upper-Middle,Bachelor,82.81,3.35,100.0,High,6.46,4.94,1,Medium,Moderate,Weekly,8,9.59,5.26,4.18,9,1,Hard,3,85,70,76.85,10.0,84.85,B,Pass,High
STU_093710,20,Female,Undergraduate,Private,High,High School,69.72,2.61,58.6,Low,2.29,1.49,0,High,Noisy,Daily,3,5.1,4.22,6.02,8,1,Medium,27,99,62,89.1,7.57,61.61,D,Pass,Medium
STU_093711,14,Male,Undergraduate,Private,Middle,Bachelor,57.52,2.13,62.46,Medium,1.77,0.97,0,Medium,Moderate,Weekly,8,7.54,2.4,2.89,8,1,Medium,12,92,63,64.11,8.72,66.55,C,Pass,Medium
STU_093712,20,Male,Undergraduate,Public,Upper-Middle,Bachelor,82.0,3.4,65.79,Low,1.68,0.9,0,High,Moderate,Daily,5,6.48,4.38,0.84,10,1,Medium,8,88,63,78.23,10.0,72.4,C,Pass,Medium
STU_093713,20,Male,High School,Public,Upper-Middle,Associate,61.54,2.32,74.08,High,2.34,2.04,0,Medium,Noisy,Daily,4,8.45,5.81,0.8,8,1,Medium,23,87,63,100.0,8.86,71.48,C,Pass,Medium
STU_093714,18,Female,Undergraduate,Private,Middle,Bachelor,77.67,2.97,79.52,High,3.02,1.7,0,Low,Quiet,Weekly,8,7.51,7.31,3.28,10,1,Medium,2,89,52,64.93,10.0,60.24,D,Pass,Medium
STU_093715,19,Female,High School,Public,Lower-Middle,High School,81.51,3.34,61.53,High,1.64,0.83,1,Low,Noisy,Daily,7,5.56,2.96,3.9,10,1,Medium,21,89,73,73.02,10.0,83.15,B,Pass,High
STU_093716,14,Female,Undergraduate,Public,Middle,Associate,80.6,3.23,69.86,Low,1.79,1.2,0,Medium,Quiet,Weekly,6,6.29,1.0,5.45,10,1,Easy,30,94,63,82.17,10.0,65.69,C,Pass,Medium
STU_093717,16,Male,Undergraduate,Private,Lower-Middle,Master,69.42,2.82,80.65,Medium,3.64,2.69,0,Medium,Moderate,Weekly,7,7.81,5.78,6.9,10,1,Medium,8,96,54,79.0,9.98,55.71,D,Pass,Low
STU_093718,14,Male,High School,Public,Middle,Master,70.78,2.91,94.92,Medium,3.25,2.86,1,High,Noisy,Weekly,8,6.12,7.44,0.48,8,0,Medium,1,100,62,79.0,10.0,63.2,D,Pass,Medium
STU_093719,15,Male,Undergraduate,Public,Middle,Master,54.66,2.27,44.97,Medium,4.75,4.15,1,Medium,Moderate,Weekly,5,6.38,5.85,0.79,7,0,Easy,4,87,44,98.54,9.32,51.14,D,Pass,Low
STU_093720,18,Female,Undergraduate,Charter,Low,High School,59.4,2.58,57.96,Medium,4.27,3.52,0,High,Quiet,Weekly,5,5.98,3.76,0.64,10,1,Medium,6,91,38,81.96,9.14,40.88,F,Fail,Low
STU_093721,17,Female,High School,Public,Lower-Middle,Associate,60.45,2.47,53.83,Medium,4.43,3.54,0,Low,Quiet,Daily,8,5.65,4.44,1.01,10,1,Medium,15,85,67,64.24,8.55,77.74,B,Pass,Medium
STU_093722,16,Male,Undergraduate,Public,Lower-Middle,Bachelor,53.35,1.88,70.96,High,0.66,0.43,1,High,Quiet,Weekly,7,8.1,4.19,4.03,8,1,Easy,11,92,38,74.06,6.69,40.65,F,Fail,Low
STU_093723,19,Female,Undergraduate,Private,Middle,Doctorate,53.34,1.98,42.75,Low,3.14,1.72,1,Medium,Quiet,Daily,2,7.11,2.78,8.14,8,1,Medium,30,97,35,60.39,8.9,34.92,F,Fail,Low
STU_093724,19,Male,High School,Private,Middle,Doctorate,74.62,2.94,71.74,Low,2.79,2.29,1,High,Quiet,Rarely,9,6.07,4.52,0.11,10,1,Medium,23,89,68,87.75,9.81,76.32,B,Pass,Medium
STU_093725,14,Male,High School,Public,High,Master,68.33,2.78,100.0,Medium,6.95,4.44,0,Medium,Quiet,Rarely,5,6.45,3.74,0.59,7,1,Hard,16,94,58,71.61,9.32,62.51,D,Pass,Medium
STU_093726,17,Female,Undergraduate,Public,Low,Master,57.83,2.24,78.8,Low,4.96,4.35,1,High,Noisy,Weekly,4,6.47,5.32,1.0,10,1,Medium,17,99,60,67.83,9.61,58.98,D,Pass,Low
STU_093727,14,Female,High School,Public,Low,Master,71.44,2.98,66.29,High,5.99,5.12,0,High,Noisy,Weekly,7,7.19,7.13,8.44,9,1,Medium,15,89,62,93.42,9.3,70.42,C,Pass,Medium
STU_093728,18,Female,Undergraduate,Public,Middle,High School,52.81,1.93,75.05,High,2.06,1.18,1,Medium,Quiet,Weekly,4,7.8,4.71,1.51,10,1,Medium,4,96,37,100.0,10.0,35.45,F,Fail,Low
STU_093729,20,Male,High School,Private,Middle,Bachelor,67.44,2.92,63.47,High,3.87,2.24,0,Medium,Moderate,Rarely,6,8.4,2.82,0.3,8,1,Medium,20,90,60,100.0,6.52,67.76,C,Pass,Medium
STU_093730,17,Female,Undergraduate,Public,Lower-Middle,High School,48.56,1.84,67.94,High,2.73,2.34,0,High,Moderate,Weekly,1,7.5,4.27,3.69,10,1,Medium,22,99,51,79.0,10.0,50.95,D,Pass,Low
STU_093731,15,Female,High School,Private,Lower-Middle,Unknown,65.25,2.63,40.1,High,1.13,0.8,0,Medium,Quiet,Daily,3,7.92,5.8,0.16,9,1,Easy,4,91,49,93.08,10.0,53.24,D,Pass,Low
STU_093732,19,Other,Undergraduate,Public,Low,Associate,64.02,2.57,59.09,Medium,3.94,3.04,1,Medium,Noisy,Weekly,4,7.45,5.17,0.42,10,1,Medium,18,100,50,95.73,9.39,50.46,D,Pass,Low
STU_093733,15,Female,High School,Private,Middle,Associate,91.76,3.64,75.87,Medium,1.68,1.27,1,Medium,Quiet,Rarely,5,5.31,5.57,1.1,8,0,Hard,1,89,59,79.47,6.38,64.1,D,Pass,Medium
STU_093734,19,Female,Undergraduate,Public,Low,Master,67.91,2.89,71.78,Medium,3.91,2.87,0,Medium,Moderate,Weekly,4,7.42,5.98,0.17,10,1,Medium,15,100,66,53.79,9.32,66.94,C,Pass,Medium
STU_093735,17,Other,High School,Private,Lower-Middle,Associate,69.13,2.79,73.79,High,0.89,0.53,0,Medium,Quiet,Rarely,1,7.61,5.33,0.18,10,1,Medium,24,86,53,84.72,10.0,58.8,D,Pass,Low
STU_093736,15,Male,Undergraduate,Public,Low,Bachelor,61.44,2.66,70.34,High,0.52,0.46,0,Low,Quiet,Daily,5,8.83,3.29,9.61,10,1,Medium,26,97,62,80.46,8.95,61.65,D,Pass,Medium
STU_093737,16,Female,High School,Public,Low,Unknown,54.66,2.11,55.76,High,4.19,3.54,0,Low,Quiet,Weekly,5,7.94,4.59,3.95,10,1,Hard,12,85,34,100.0,9.18,40.23,F,Fail,Low
STU_093738,19,Male,High School,Charter,Low,Bachelor,63.46,2.7,69.14,Low,4.94,3.58,0,Low,Quiet,Daily,5,7.47,4.8,2.03,10,1,Hard,14,91,49,78.79,8.82,54.93,D,Pass,Low
STU_093739,18,Female,High School,Private,Middle,High School,50.59,1.98,61.81,Medium,1.34,1.13,0,Low,Moderate,Weekly,9,6.9,4.94,1.43,8,1,Medium,24,96,47,84.61,7.09,49.73,F,Fail,Low
STU_093740,16,Male,Undergraduate,Private,Upper-Middle,High School,88.13,3.42,74.11,Medium,2.96,2.31,0,Medium,Moderate,Daily,5,8.29,7.48,2.24,10,1,Hard,10,95,67,84.35,8.77,70.53,C,Pass,Medium
STU_093741,17,Male,High School,Private,Lower-Middle,Bachelor,63.31,2.66,74.35,Medium,2.53,1.81,0,Medium,Quiet,Weekly,5,4.65,7.4,0.29,10,1,Medium,24,99,65,77.17,9.79,64.07,D,Pass,Medium
STU_093742,16,Female,High School,Public,Lower-Middle,High School,67.44,2.49,68.39,High,1.79,1.04,0,Medium,Quiet,Weekly,4,7.77,4.45,0.97,8,1,Hard,1,86,35,82.83,9.05,39.53,F,Fail,Low
STU_093743,19,Male,Undergraduate,Private,Low,Bachelor,69.24,2.78,68.02,Medium,1.17,0.78,0,Medium,Quiet,Rarely,6,7.33,3.97,0.43,10,1,Hard,2,94,41,100.0,10.0,45.34,F,Fail,Low
STU_093744,18,Male,High School,Public,Upper-Middle,High School,81.18,3.29,46.53,High,3.76,2.35,1,Medium,Quiet,Rarely,11,6.0,5.33,1.55,10,1,Medium,9,88,61,65.99,10.0,70.88,C,Pass,Medium
STU_093745,18,Female,High School,Public,Lower-Middle,Associate,85.9,3.47,69.58,Medium,2.24,1.81,0,Medium,Quiet,Weekly,4,8.24,4.37,0.96,10,1,Medium,22,85,50,74.58,10.0,58.77,D,Pass,Low
STU_093746,19,Female,Undergraduate,Private,Lower-Middle,Bachelor,65.36,2.66,93.69,Medium,2.48,1.92,1,High,Moderate,Weekly,5,7.22,5.7,2.21,7,1,Medium,20,94,63,76.82,6.65,66.87,C,Pass,Medium
STU_093747,20,Female,High School,Private,Lower-Middle,High School,66.58,2.66,87.43,High,2.42,1.81,0,Medium,Quiet,Weekly,3,7.8,4.9,11.36,10,1,Hard,5,99,33,60.56,7.89,34.42,F,Fail,Low
STU_093748,17,Female,High School,Public,Lower-Middle,High School,55.13,2.3,76.23,High,1.04,0.91,1,Low,Moderate,Weekly,5,7.2,3.97,1.92,10,0,Hard,15,91,32,72.21,10.0,35.21,F,Fail,Low
STU_093749,19,Female,High School,Public,Upper-Middle,Master,71.17,2.78,65.39,High,1.7,1.02,0,High,Moderate,Weekly,6,5.4,3.86,1.95,10,1,Hard,27,96,57,83.51,9.89,60.06,D,Pass,Medium
STU_093750,16,Female,Undergraduate,Public,High,Master,73.93,3.05,57.47,Medium,2.89,2.02,1,Medium,Moderate,Weekly,4,5.68,7.98,0.78,9,1,Medium,23,97,63,86.75,9.18,63.92,D,Pass,Medium
STU_093751,19,Male,Undergraduate,Public,Middle,Associate,61.9,2.68,61.6,High,2.1,1.46,0,High,Quiet,Weekly,4,5.35,1.69,3.23,10,1,Hard,1,99,23,79.0,9.09,22.84,F,Fail,Low
STU_093752,18,Female,High School,Private,Middle,Associate,76.4,3.18,79.85,High,3.65,2.19,0,Medium,Moderate,Daily,3,7.63,7.05,0.5,10,1,Hard,6,86,55,91.06,9.44,65.45,C,Pass,Medium
STU_093753,17,Male,Undergraduate,Public,Lower-Middle,High School,77.77,3.19,63.06,Medium,3.48,3.12,1,Medium,Moderate,Weekly,2,7.69,2.5,0.76,10,1,Medium,17,92,62,90.07,10.0,68.79,C,Pass,Medium
STU_093754,19,Female,High School,Public,Lower-Middle,High School,77.38,3.18,51.91,Low,3.21,2.54,0,Medium,Quiet,Weekly,4,6.14,4.88,4.34,10,1,Hard,13,89,42,71.17,8.73,45.63,F,Fail,Low
STU_093755,18,Male,High School,Public,Low,Master,83.49,3.13,72.37,High,4.41,3.23,0,Low,Quiet,Weekly,6,6.97,8.32,1.23,10,1,Medium,16,89,66,79.0,8.93,73.22,C,Pass,Medium
STU_093756,19,Male,High School,Private,Upper-Middle,Bachelor,83.71,3.7,61.52,Low,1.17,0.92,0,Low,Moderate,Weekly,5,7.51,2.76,0.56,9,1,Easy,5,99,73,79.34,9.66,73.32,C,Pass,Medium
STU_093757,14,Male,High School,Public,Low,Bachelor,96.67,3.61,74.45,Medium,2.71,1.69,0,Low,Quiet,Daily,4,6.89,5.1,3.07,9,1,Medium,28,85,77,90.17,8.46,93.46,A,Pass,High
STU_093758,14,Female,Undergraduate,Public,Middle,Associate,52.26,1.99,94.35,Medium,3.87,2.98,0,Medium,Noisy,Weekly,5,5.73,4.02,4.45,10,0,Medium,22,99,54,86.26,10.0,53.29,D,Pass,Low
STU_093759,18,Female,High School,Private,Low,Bachelor,75.06,3.05,57.38,High,1.03,0.59,0,High,Noisy,Weekly,5,5.6,7.49,3.53,9,1,Medium,25,89,54,53.12,9.29,60.54,D,Pass,Medium
STU_093760,17,Male,Undergraduate,Public,Low,High School,68.13,2.87,53.1,Medium,1.99,1.54,1,High,Quiet,Daily,5,6.15,7.17,2.53,10,1,Medium,17,97,53,82.12,9.78,55.77,D,Pass,Low
STU_093761,14,Male,Undergraduate,Public,Upper-Middle,Master,58.06,2.33,87.76,Low,3.22,2.37,1,Medium,Quiet,Daily,6,7.28,6.93,0.07,10,1,Easy,22,94,69,100.0,7.74,73.34,C,Pass,Medium
STU_093762,18,Male,Undergraduate,Public,Lower-Middle,High School,76.73,3.14,100.0,Medium,7.49,5.38,0,Low,Quiet,Rarely,8,8.3,3.82,0.22,10,1,Hard,11,91,69,78.74,8.08,73.73,C,Pass,Medium
STU_093763,19,Female,High School,Private,Middle,Bachelor,58.67,2.42,74.36,Low,1.98,1.53,1,Medium,Noisy,Daily,6,6.9,10.87,1.02,10,1,Medium,14,85,42,81.2,9.7,49.92,F,Fail,Low
STU_093764,15,Male,High School,Private,Lower-Middle,Bachelor,63.1,2.49,68.14,Medium,1.63,1.37,0,High,Moderate,Weekly,6,3.87,5.68,2.01,10,1,Hard,22,94,34,97.19,8.76,36.43,F,Fail,Low
STU_093765,19,Female,High School,Charter,Middle,Associate,72.64,2.87,76.52,Medium,2.01,1.33,0,Medium,Moderate,Rarely,1,8.09,6.32,1.64,10,1,Hard,18,95,50,73.6,10.0,52.93,D,Pass,Low
STU_093766,16,Female,Undergraduate,Public,Upper-Middle,High School,64.97,2.45,74.11,Low,6.96,5.35,0,Medium,Quiet,Weekly,5,6.94,2.4,0.43,10,1,Medium,7,92,57,73.31,8.48,63.24,D,Pass,Medium
STU_093767,18,Male,Undergraduate,Private,Lower-Middle,High School,58.35,2.38,70.21,Low,2.34,2.08,1,High,Quiet,Daily,4,6.31,4.08,0.2,10,1,Medium,29,90,55,100.0,10.0,64.16,D,Pass,Medium
STU_093768,20,Male,Undergraduate,Public,Low,Associate,84.72,3.33,56.07,High,0.54,0.45,0,Low,Noisy,Daily,3,6.22,4.16,5.59,7,1,Medium,22,94,65,89.57,6.72,70.19,C,Pass,Medium
STU_093769,14,Female,High School,Public,Low,Bachelor,60.5,2.3,50.36,High,1.02,0.69,0,High,Quiet,Daily,4,6.66,5.44,1.33,9,1,Easy,29,87,46,54.93,9.54,52.63,D,Pass,Low
STU_093770,18,Female,Undergraduate,Public,Lower-Middle,High School,73.99,2.78,73.53,Low,1.97,1.36,0,Medium,Moderate,Weekly,3,6.21,5.72,2.18,10,1,Medium,5,94,61,81.62,10.0,63.47,D,Pass,Medium
STU_093771,19,Male,Undergraduate,Private,Lower-Middle,Bachelor,60.15,2.52,70.01,Medium,2.77,2.04,0,Medium,Moderate,Daily,9,6.9,4.97,5.35,10,1,Medium,5,100,59,87.5,10.0,56.69,D,Pass,Low
STU_093772,20,Male,High School,Public,Low,Bachelor,69.47,2.73,51.35,Medium,1.38,1.19,0,Medium,Quiet,Rarely,3,6.93,1.0,11.9,8,1,Easy,11,100,35,68.47,5.98,35.94,F,Fail,Low
STU_093773,17,Male,High School,Public,Low,Associate,66.54,2.72,65.39,High,1.51,1.11,0,Low,Quiet,Daily,4,6.57,8.61,2.83,10,1,Medium,4,88,44,82.82,9.17,51.33,D,Pass,Low
STU_093774,14,Male,Undergraduate,Private,Low,High School,72.31,2.88,71.86,Medium,0.87,0.79,0,Medium,Quiet,Weekly,5,6.4,7.91,5.0,10,1,Medium,27,93,41,60.27,9.41,46.5,F,Fail,Low
STU_093775,17,Female,Undergraduate,Public,Middle,Bachelor,89.02,3.5,75.36,Medium,3.99,3.48,1,High,Quiet,Weekly,5,8.25,6.78,0.11,9,1,Medium,4,90,73,89.97,8.14,82.79,B,Pass,High
STU_093776,17,Male,Undergraduate,Charter,Low,Bachelor,61.41,2.28,41.03,Medium,1.12,0.83,0,Medium,Noisy,Weekly,5,6.01,1.97,1.77,10,1,Easy,2,96,47,78.26,8.83,50.11,D,Pass,Low
STU_093777,19,Male,High School,Public,Upper-Middle,Master,86.12,3.19,62.55,High,1.58,1.26,0,Low,Quiet,Weekly,7,6.66,5.44,1.98,10,1,Hard,6,97,49,75.63,10.0,48.09,F,Fail,Low
STU_093778,17,Male,Undergraduate,Private,Low,High School,59.42,2.49,46.06,Low,2.86,2.02,1,Low,Moderate,Daily,5,7.31,2.39,0.5,8,1,Hard,27,95,59,85.74,7.79,61.46,D,Pass,Medium
STU_093779,20,Male,Undergraduate,Public,Lower-Middle,High School,61.95,2.53,66.45,Medium,3.23,2.18,0,Medium,Quiet,Weekly,4,7.02,5.48,10.17,10,1,Hard,27,85,35,61.76,9.06,39.71,F,Fail,Low
STU_093780,20,Male,High School,Private,Upper-Middle,High School,74.88,3.09,82.98,Medium,2.1,1.82,0,Medium,Quiet,Weekly,6,6.0,2.3,4.44,10,1,Medium,1,97,35,70.05,10.0,37.3,F,Fail,Low
STU_093781,18,Female,High School,Private,Middle,Master,80.44,3.36,51.05,High,2.11,1.81,1,Medium,Moderate,Weekly,5,6.99,1.96,1.61,10,1,Hard,5,100,60,81.11,9.46,59.6,D,Pass,Low
STU_093782,14,Female,Undergraduate,Charter,Middle,Bachelor,46.57,1.92,78.85,High,0.73,0.46,0,Low,Moderate,Weekly,1,8.5,6.3,0.16,10,0,Medium,14,91,44,95.62,9.84,49.66,F,Fail,Low
STU_093783,17,Female,High School,Private,Middle,Doctorate,78.15,3.2,82.46,High,2.6,1.66,0,Medium,Quiet,Rarely,5,5.92,4.9,1.2,10,1,Easy,3,86,58,71.09,9.58,68.49,C,Pass,Medium
STU_093784,15,Female,Undergraduate,Public,Lower-Middle,Associate,83.62,2.78,53.7,Medium,2.55,1.83,0,Low,Quiet,Weekly,4,8.27,4.2,2.72,10,1,Medium,17,97,88,79.0,6.63,92.6,A,Pass,High
STU_093785,16,Female,Undergraduate,Private,Middle,Master,76.56,2.83,60.44,Medium,1.64,0.85,0,High,Noisy,Daily,7,7.65,6.58,2.22,10,1,Hard,7,86,53,79.0,10.0,61.53,D,Pass,Medium
STU_093786,20,Other,Undergraduate,Private,Low,Bachelor,62.31,2.62,51.72,Low,4.11,2.82,0,Low,Moderate,Weekly,7,4.8,6.52,1.5,10,1,Medium,21,97,31,76.53,10.0,31.16,F,Fail,Low
STU_093787,18,Female,High School,Public,Middle,Bachelor,55.8,2.22,86.77,Low,5.07,3.06,0,Medium,Quiet,Weekly,5,8.61,7.7,4.28,7,1,Hard,28,96,63,89.73,7.82,67.53,C,Pass,Medium
STU_093788,15,Male,High School,Public,Lower-Middle,High School,72.89,2.96,55.05,Low,2.87,1.66,0,High,Quiet,Daily,11,7.71,9.03,1.17,8,1,Medium,27,90,70,79.0,10.0,78.44,B,Pass,Medium
STU_093789,20,Female,High School,Public,Middle,Associate,72.71,3.29,61.13,Medium,4.12,3.14,1,Medium,Noisy,Daily,6,6.83,9.36,1.74,10,1,Medium,11,88,64,79.42,10.0,71.52,C,Pass,Medium
STU_093790,14,Male,High School,Private,Upper-Middle,Associate,78.87,3.23,67.81,High,2.69,1.46,0,Low,Quiet,Weekly,4,8.83,3.75,2.13,10,1,Hard,23,88,65,100.0,10.0,72.52,C,Pass,Medium
STU_093791,16,Male,Undergraduate,Public,Lower-Middle,Bachelor,61.36,2.35,56.21,Medium,2.58,2.21,1,Medium,Quiet,Weekly,3,7.43,8.11,3.49,10,1,Medium,3,85,32,77.92,9.7,38.96,F,Fail,Low
STU_093792,20,Female,Undergraduate,Private,Middle,Bachelor,62.57,2.4,50.33,Medium,3.71,3.29,1,Medium,Quiet,Weekly,7,6.27,6.81,1.31,10,1,Easy,19,97,60,79.0,10.0,62.97,D,Pass,Medium
STU_093793,20,Male,High School,Private,Low,High School,61.73,2.59,70.6,High,2.85,2.16,0,Medium,Quiet,Daily,6,8.44,7.58,5.87,10,1,Hard,22,98,60,98.55,9.48,58.85,D,Pass,Low
STU_093794,17,Female,High School,Private,Low,High School,63.08,2.63,69.76,Medium,4.65,3.38,0,Medium,Quiet,Weekly,2,7.16,7.15,2.45,10,1,Easy,16,95,71,75.65,10.0,75.26,B,Pass,Medium
STU_093795,15,Female,High School,Public,Upper-Middle,High School,80.21,3.38,74.41,Low,0.52,0.38,0,High,Moderate,Rarely,6,6.07,4.12,3.93,10,1,Hard,24,90,57,84.6,9.26,61.72,D,Pass,Medium
STU_093796,15,Male,High School,Public,Low,High School,51.06,1.81,41.46,Medium,1.66,0.94,1,Medium,Moderate,Weekly,3,7.17,8.04,0.62,7,1,Hard,2,94,25,93.79,6.94,27.83,F,Fail,Low
STU_093797,17,Female,Undergraduate,Public,Low,Bachelor,78.47,3.22,77.57,Low,2.55,1.77,0,Medium,Noisy,Daily,4,6.81,6.46,1.7,10,1,Hard,17,96,36,57.05,10.0,36.29,F,Fail,Low
STU_093798,19,Female,Undergraduate,Charter,Middle,Associate,53.39,1.54,85.46,High,5.2,3.34,1,Low,Quiet,Daily,9,6.67,1.32,0.14,10,1,Medium,19,92,47,79.88,10.0,52.99,D,Pass,Low
STU_093799,19,Female,High School,Public,Upper-Middle,Associate,47.5,1.62,64.08,Medium,2.67,2.19,1,High,Quiet,Weekly,11,7.21,6.94,1.23,10,1,Easy,19,97,71,86.76,8.71,72.83,C,Pass,Medium
STU_093800,17,Male,Undergraduate,Public,Lower-Middle,High School,94.89,3.87,62.82,Medium,1.27,0.65,1,Low,Noisy,Daily,4,5.12,4.58,1.01,10,1,Hard,23,90,57,86.71,9.02,64.76,D,Pass,Medium
STU_093801,20,Male,Undergraduate,Public,Upper-Middle,Associate,64.93,2.67,77.42,Medium,4.26,2.45,1,Medium,Quiet,Daily,10,7.88,5.52,0.36,7,1,Easy,20,95,89,90.21,8.44,95.16,A,Pass,High
STU_093802,15,Male,High School,Public,Middle,Bachelor,63.99,2.72,56.61,Low,2.45,1.36,1,Medium,Moderate,Weekly,11,5.29,3.96,0.46,10,1,Hard,23,93,63,45.41,8.45,67.09,C,Pass,Medium
STU_093803,14,Female,High School,Public,Low,Associate,56.01,2.12,59.53,Medium,1.63,1.0,1,High,Moderate,Daily,4,8.28,4.61,2.42,10,1,Easy,3,90,31,78.93,10.0,33.46,F,Fail,Low
STU_093804,18,Female,High School,Private,Upper-Middle,Associate,65.92,2.54,61.03,High,2.21,1.55,0,Medium,Quiet,Rarely,5,8.15,5.05,1.03,8,1,Hard,4,94,49,80.51,7.48,52.27,D,Pass,Low
STU_093805,14,Female,Undergraduate,Public,Middle,Bachelor,58.47,2.16,72.33,High,3.78,2.3,1,Low,Moderate,Weekly,2,7.76,4.97,0.15,10,1,Hard,15,92,38,74.57,9.29,41.43,F,Fail,Low
STU_093806,14,Female,High School,Private,Low,Master,75.96,3.21,71.04,Low,1.33,0.73,0,Medium,Moderate,Weekly,6,9.29,7.89,2.75,7,1,Medium,9,86,57,74.17,8.86,66.09,C,Pass,Medium
STU_093807,18,Male,Undergraduate,Private,Low,High School,61.67,2.61,56.49,Medium,1.07,0.82,0,Medium,Noisy,Daily,4,8.93,6.66,0.3,10,1,Medium,14,97,38,94.9,8.79,41.0,F,Fail,Low
